study,site,assessment.file,feeding.schedule.file,date,AdultBees_BH_mean,Honey_BH_mean,Pupae_BH_mean,Larvae_BH_mean,Pollen_BH_mean,ZeroAdultReps
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,9/21/2013,26053.2,27.41487001,4323,1704.1,875.143629,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,10/21/2013,23113.55,38.41262046,1542.25,558.45,433.1231749,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,11/21/2013,19300.25,40.56235908,428.3,150.6,267.2063682,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,12/21/2013,17103.9,34.00597403,116.6,40.1,117.3077338,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,1/21/2014,13505.15,28.10501844,79,125.75,66.35650884,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,2/21/2014,10577.45,23.26078562,2793.6,1890.45,71.7611952,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,3/21/2014,10092.1,20.0198692,2806.9,5336.75,440.4178225,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,4/21/2014,16347.45,14.09425148,11809.15,6381.95,922.1982775,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,7/21/2013,31008.35,32.07722226,6352,4984.25,1341.336559,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,8/21/2013,29771,26.07385413,8366.6,3777.55,1133.182426,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,9/21/2013,24742.05,29.76907087,4327.5,1704.7,833.5384367,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,10/21/2013,21646.3,34.75441983,1543.3,557.45,416.5705166,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,11/21/2013,17973.9,34.32944693,428,149.9,242.7297159,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,12/21/2013,15461.6,28.1611069,118.35,39.55,96.14964446,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,1/21/2014,11910.55,22.77299584,78.35,121.5,50.08836004,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,2/21/2014,9108.45,18.59924619,2504.9,1650,77.76011553,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,3/21/2014,8830.15,16.10983782,2706.4,4789.5,347.274086,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,4/21/2014,12950,11.36752912,11215.95,6375.45,855.569953,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,7/21/2013,33818.95,35.51472759,6450.2,5059.55,1561.803635,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,8/21/2013,31432.2,36.45140838,8378.35,3778.95,1173.136017,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,9/21/2013,27038.45,38.91839624,4341.25,1707.35,820.7910644,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,10/21/2013,24654.2,42.53736354,1546.5,557.95,390.1368492,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,11/21/2013,20375.9,41.2329523,430.9,151.25,282.726,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,12/21/2013,18404.05,34.48493594,116.8,40.55,133.4717508,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,1/21/2014,14797.3,28.10705047,82.85,129.05,71.64861033,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,2/21/2014,11455.05,22.94445467,2949.3,2040.05,62.95105228,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,3/21/2014,10561.2,19.9941153,2838.45,5612.4,406.7518605,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,4/21/2014,16263.4,14.30500601,11839.35,6390.6,816.8286345,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,7/21/2013,31008.35,32.07722226,6352,4984.25,1341.336559,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,8/21/2013,29771,26.07385413,8366.6,3777.55,1133.182426,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,9/21/2013,23456.5,18.19891288,4325.75,1698.75,823.5421316,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,10/21/2013,20652.2,36.32964176,1538.4,556.75,399.3487721,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,11/21/2013,17330.6,42.40359356,432.25,149.6,243.597193,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,12/21/2013,15632.3,36.6377723,118.7,39.45,114.3554575,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,1/21/2014,12365.45,31.14378266,82.8,128.9,57.3546135,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,2/21/2014,9889.35,26.65877752,2681.75,1793.8,60.80046627,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,3/21/2014,10225.6,22.92777189,2666.05,5217.95,422.5351805,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,4/21/2014,16610.6,16.41453137,11658.55,6389.6,817.1075825,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,7/21/2013,33818.95,35.51472759,6450.2,5059.55,1561.803635,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,8/21/2013,31432.2,36.45140838,8378.35,3778.95,1173.136017,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,9/21/2013,26053.2,27.41487001,4323,1704.1,875.143629,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,10/21/2013,23171.05,44.17548185,1543.15,559.2,424.3317997,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,11/21/2013,19442.55,48.18958187,429.05,150.05,277.2756737,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,12/21/2013,17162.5,41.63476124,116.65,38.95,121.130457,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,1/21/2014,13824.3,35.66934935,80.9,127.05,64.71760864,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,2/21/2014,11036.1,30.7120247,2872.1,1968.5,60.49323788,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,3/21/2014,11029.75,26.70575031,2768.15,5565,469.8988415,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,4/21/2014,18167.95,19.70070837,11893.1,6392.5,853.339845,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,7/21/2013,33818.95,35.51472759,6450.2,5059.55,1561.803635,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,8/21/2013,31432.2,36.45140838,8378.35,3778.95,1173.136017,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,9/21/2013,25978.65,30.3399071,4330.45,1699.75,874.3384471,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,10/21/2013,21314.7,26.84370757,1549.75,557.15,495.3025577,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,11/21/2013,15914.35,23.09766406,429.95,151,217.9158567,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,12/21/2013,12866.5,17.56500642,115.6,39.35,38.16811487,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,1/21/2014,8896.1,12.78923574,75.35,113.7,5.14005017,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,2/21/2014,6615.15,9.706617579,1871.5,1251.35,113.1965668,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,3/21/2014,6374.55,8.486735847,2491.45,3503.2,305.2376745,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,4/21/2014,8507.45,7.420823946,8850.2,5407.1,748.201851,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,7/21/2013,31008.35,32.07722226,6352,4984.25,1341.336559,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,8/21/2013,29771,26.07385413,8366.6,3777.55,1133.182426,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,9/21/2013,23456.5,18.19891288,4325.75,1698.75,823.5421316,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,10/21/2013,19490.2,18.34578893,1544.25,560.2,467.0851636,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,11/21/2013,14782.9,16.55289573,431.05,151.1,231.8464797,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,12/21/2013,12397.6,11.48186507,116.1,40.6,54.87477319,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,1/21/2014,8532.65,6.862037937,81.15,125.6,8.15725211,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,2/21/2014,5138.25,4.417789186,1789.15,1088.15,137.1284365,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,3/21/2014,4685.2,4.605506082,2278.65,2388.1,275.873588,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,4/21/2014,5067.15,5.565163108,5702,3280.1,493.4190835,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,7/21/2013,33818.95,35.51472759,6450.2,5059.55,1561.803635,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,8/21/2013,31432.2,36.45140838,8378.35,3778.95,1173.136017,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,9/21/2013,26053.2,27.41487001,4323,1704.1,875.143629,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,10/21/2013,21690.9,26.74422886,1544.95,558.65,460.2254579,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,11/21/2013,16401.35,24.33552411,428.45,149.2,246.5899788,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,12/21/2013,13851.55,18.75791979,117.6,40.2,64.31478777,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,1/21/2014,9885.95,13.70206427,82.35,123.9,16.31074327,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,2/21/2014,7284.65,10.27485126,2095.2,1388.2,102.8952453,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,3/21/2014,6876.45,9.030787706,2582.35,3964.55,382.910872,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,4/21/2014,8970.55,7.857011799,9234.4,5877.7,719.1463975,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,7/21/2013,31008.35,32.07722226,6352,4984.25,1341.336559,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,8/21/2013,29771,26.07385413,8366.6,3777.55,1133.182426,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,9/21/2013,24254.15,23.6750387,4324.95,1700.3,831.6401422,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,10/21/2013,19732.75,23.50162116,1543.45,559.5,471.7270014,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,11/21/2013,15103.85,21.53155065,429,149.95,232.5153605,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,12/21/2013,12641,16.33208833,118.3,40.2,49.53447547,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,1/21/2014,8759,11.69946165,77.75,120.75,9.56375798,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,2/21/2014,6310.45,8.696589911,1882.95,1237,110.0151418,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,3/21/2014,6261,7.190288142,2454.9,3496.7,308.475414,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,4/21/2014,7630.85,6.745596639,8174.5,5427.45,652.9938085,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,7/21/2013,33818.95,35.51472759,6450.2,5059.55,1561.803635,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,8/21/2013,31432.2,36.45140838,8378.35,3778.95,1173.136017,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,9/21/2013,25580.75,33.77775286,4324.25,1705.25,901.802232,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,10/21/2013,21990.7,32.58145034,1540.9,558.5,477.0783607,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,11/21/2013,18623.15,28.88750022,431.1,149.4,226.7763779,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,12/21/2013,15954.6,22.73008414,116.15,40.4,71.25643219,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,1/21/2014,11382.5,17.00468724,80.25,125.5,20.79116458,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,2/21/2014,8492.35,13.06927401,2370.75,1575.45,86.66969884,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,3/21/2014,7843.2,11.60586507,2720.2,4517.5,393.4484145,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,4/21/2014,11467.85,8.815996616,10480.5,6338.5,734.752596,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,7/21/2013,31008.35,32.07722226,6352,4984.25,1341.336559,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,8/21/2013,29771,26.07385413,8366.6,3777.55,1133.182426,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,9/21/2013,23456.5,18.19891288,4325.75,1698.75,823.5421316,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,10/21/2013,19299.2,24.41867894,1538.8,557.8,461.8946401,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,11/21/2013,15566.8,25.07029913,429.4,150.85,260.1422555,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,12/21/2013,13443.05,19.77539296,117.4,40.25,88.29435896,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,1/21/2014,9886.85,15.02878353,82.45,125.75,36.40233872,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,2/21/2014,7775.35,11.43325531,2257.8,1467,90.21201999,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,3/21/2014,7219.5,10.08390426,2622.05,4271.3,380.3674515,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,4/21/2014,9762.55,8.178917319,9696.55,6258.6,761.2543075,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,7/21/2013,33818.95,35.51472759,6450.2,5059.55,1561.803635,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,8/21/2013,31432.2,36.45140838,8378.35,3778.95,1173.136017,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,9/21/2013,26053.2,27.41487001,4323,1704.1,875.143629,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,10/21/2013,22002.35,32.71107721,1544.65,557,459.9439521,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,11/21/2013,18076.05,32.19257094,429.8,149.85,281.2518622,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,12/21/2013,16128.5,26.14122727,117.85,39.65,128.2336408,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,1/21/2014,12671.75,20.56905768,81.5,127.95,70.08115193,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,2/21/2014,9939.95,16.08278608,2744.2,1809,62.13123933,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,3/21/2014,8872.7,14.37309472,2728.25,5135.15,421.010299,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,4/21/2014,13291.85,10.33401163,11205.5,6386.15,822.606104,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,7/21/2013,31008.35,32.07722226,6352,4984.25,1341.336559,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,8/21/2013,29771,26.07385413,8366.6,3777.55,1133.182426,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,9/21/2013,24856.75,26.56249389,4321.6,1709.3,832.2001992,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,10/21/2013,20467.95,29.22616682,1545.75,559.45,474.8615026,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,11/21/2013,16762.35,27.70407938,431.15,151.1,272.2346235,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,12/21/2013,14605.65,22.14626072,116.9,39.2,111.4868636,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,1/21/2014,11414.7,17.05495806,80.2,127.9,57.36567298,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,2/21/2014,8649.2,13.00991298,2489.95,1602.4,78.03398708,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,3/21/2014,8013.2,11.40333705,2762.85,4742.25,424.39862,0
LSCFS_2013_1,K,HICC_99_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,4/21/2014,11183.1,9.199890069,10476.85,6334.7,818.213674,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,7/21/2014,8737.9,7.257137118,10069.45,242.45,483.7752732,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,8/21/2014,12651.3,9.243018449,5999.45,3401.75,415.2117976,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,9/21/2014,11130.15,8.870803633,4323.85,1700.15,507.4762621,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,10/21/2014,9916.1,8.027732005,1549.55,556.5,370.4740089,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,11/21/2014,8162,6.742954744,429.45,148.95,71.57736926,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,12/21/2014,5815.55,4.47369597,116,39.6,118.3214828,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,1/21/2015,4357.45,2.354127865,84.65,131.8,67.40510876,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,2/21/2015,2735.15,1.095990885,1118.45,747.1,58.78611786,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,3/21/2015,2457.6,1.891122198,1155.7,1112.35,145.7904535,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,4/21/2015,3399.1,2.647962295,2470.8,1994.4,216.3405345,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,7/21/2014,9857.15,11.32268701,10979.4,3328.3,629.3067425,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,8/21/2014,18664.75,16.52405262,8145.85,3774.85,647.6904025,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,9/21/2014,19800.75,17.38547496,4325.45,1701.8,804.6127395,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,10/21/2014,16257.5,20.98673876,1549.4,559.45,482.5574163,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,11/21/2014,14098.6,20.68143613,431.1,150.5,85.92636891,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,12/21/2014,11455.5,16.66031921,116,40.75,125.4064974,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,1/21/2015,9503.95,12.80721027,83.6,130.75,68.27343654,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,2/21/2015,6748.85,9.541922475,2348.95,1477.5,185.7656535,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,3/21/2015,8030.75,7.017756105,6279.4,4435.1,393.4053945,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,4/21/2015,12642.95,9.775041745,10058.35,5694,739.4020155,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,7/21/2014,8737.9,7.257137118,10069.45,242.45,483.7752732,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,8/21/2014,12651.3,9.243018449,5999.45,3401.75,415.2117976,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,9/21/2014,9590.15,7.308549954,4320,1710.35,408.2470986,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,10/21/2014,10942.65,21.54472419,1541.7,552.75,362.08273,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,11/21/2014,10096.35,27.10548237,429.9,150,68.03650917,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,12/21/2014,8132.75,24.32568051,115.5,40,126.5359027,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,1/21/2015,7038.3,21.54999093,82.7,131.1,74.66539517,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,2/21/2015,5832.55,18.60696762,1988,1254.25,158.0844134,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,3/21/2015,7880.3,15.20470129,5661.85,4101.65,434.1734152,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,4/21/2015,17114.55,10.48790049,12132.75,5521.95,627.5064713,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,7/21/2014,9857.15,11.32268701,10979.4,3328.3,629.3067425,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,8/21/2014,18664.75,16.52405262,8145.85,3774.85,647.6904025,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,9/21/2014,15907.8,11.88106782,4323.25,1707.6,479.9985196,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,10/21/2014,14485.65,24.99783101,1546.4,555.7,377.1560254,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,11/21/2014,12947.55,29.64684612,430.35,151.5,81.30253322,0
LSCFS_2014_1,J,HICC_57_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,12/21/2014,10837.5,25.99209609,115.95,39.55,134.7758792,0
